Matchday,Home Team,Away Team,Player's Team,Player,Starting,Captain
6,Arsenal,Bolton Wanderers,Arsenal,Per Mertesacker,1,0
6,Arsenal,Bolton Wanderers,Arsenal,Robin van Persie,1,1
6,Arsenal,Bolton Wanderers,Arsenal,Theo Walcott,1,0
6,Arsenal,Bolton Wanderers,Arsenal,Wojciech Szczęsny,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Chris Eagles,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Darren Pratley,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,David Ngog,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,David Wheater,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Fabrice Muamba,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Grétar Steinsson,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Jussi Jääskeläinen,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Martin Petrov,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Nigel Reo-Coker,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Paul Robinson:1978-12-14,1,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Zat Knight,1,1
6,Arsenal,Bolton Wanderers,Arsenal,Andrey Arshavin,0,0
6,Arsenal,Bolton Wanderers,Arsenal,Marouane Chamakh,0,0
6,Arsenal,Bolton Wanderers,Arsenal,Tomáš Rosický,0,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Dedryck Boyata,0,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Kevin Davies,0,0
6,Arsenal,Bolton Wanderers,Bolton Wanderers,Mark Davies,0,0
6,Chelsea,Swansea City,Chelsea,Ashley Cole,1,0
6,Chelsea,Swansea City,Chelsea,Branislav Ivanović,1,0
6,Chelsea,Swansea City,Chelsea,Fernando Torres,1,0
6,Chelsea,Swansea City,Chelsea,John Obi Mikel,1,0
6,Chelsea,Swansea City,Chelsea,John Terry,1,1
6,Chelsea,Swansea City,Chelsea,José Bosingwa,1,0
6,Chelsea,Swansea City,Chelsea,Juan Mata,1,0
6,Chelsea,Swansea City,Chelsea,Nicolas Anelka,1,0
6,Chelsea,Swansea City,Chelsea,Petr Čech,1,0
6,Chelsea,Swansea City,Chelsea,Ramires,1,0
6,Chelsea,Swansea City,Chelsea,Raul Meireles,1,0
6,Chelsea,Swansea City,Swansea City,Àngel Rangel,1,0
6,Chelsea,Swansea City,Swansea City,Ashley Williams,1,0
6,Chelsea,Swansea City,Swansea City,Garry Monk,1,1
6,Chelsea,Swansea City,Swansea City,Joe Allen,1,0
6,Chelsea,Swansea City,Swansea City,Leon Britton,1,0
6,Chelsea,Swansea City,Swansea City,Leroy Lita,1,0
6,Chelsea,Swansea City,Swansea City,Mark Gower,1,0
6,Chelsea,Swansea City,Swansea City,Michel Vorm,1,0
6,Chelsea,Swansea City,Swansea City,Nathan Dyer,1,0
6,Chelsea,Swansea City,Swansea City,Neil Taylor,1,0
6,Chelsea,Swansea City,Swansea City,Scott Sinclair,1,0
6,Chelsea,Swansea City,Chelsea,Didier Drogba,0,0
6,Chelsea,Swansea City,Chelsea,Florent Malouda,0,0
6,Chelsea,Swansea City,Chelsea,Joshua McEachran,0,0
6,Chelsea,Swansea City,Swansea City,Danny Graham,0,0
6,Chelsea,Swansea City,Swansea City,Stephen Dobbie,0,0
6,Chelsea,Swansea City,Swansea City,Wayne Routledge,0,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Andy Carroll,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Charlie Adam,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Jamie Carragher,1,1
6,Liverpool,Wolverhampton Wanderers,Liverpool,Jordan Henderson,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,José Enrique,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Pepe Reina,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Lucas Leiva,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Luis Suárez,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Martin Kelly,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Martin Škrtel,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Stewart Downing,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Christophe Berra,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,David Edwards,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Jamie O'Hara,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Karl Henry,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Kevin Doyle,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Matthew Jarvis,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Richard Stearman,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Roger Johnson,1,1
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Stephen Hunt,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Stephen Ward,1,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Wayne Hennessey,1,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Dirk Kuyt,0,0
6,Liverpool,Wolverhampton Wanderers,Liverpool,Steven Gerrard,0,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Adlène Guedioura,0,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Matt Doherty,0,0
6,Liverpool,Wolverhampton Wanderers,Wolverhampton Wanderers,Steven Fletcher,0,0
6,Manchester City,Everton,Everton,Jack Rodwell,1,0
6,Manchester City,Everton,Everton,Leighton Baines,1,0
6,Manchester City,Everton,Everton,Leon Osman,1,0
6,Manchester City,Everton,Everton,Marouane Fellaini,1,0
6,Manchester City,Everton,Everton,Phil Jagielka,1,0
6,Manchester City,Everton,Everton,Philip Neville,1,1
6,Manchester City,Everton,Everton,Séamus Coleman,1,0
6,Manchester City,Everton,Everton,Sylvain Distin,1,0
6,Manchester City,Everton,Everton,Tim Cahill,1,0
6,Manchester City,Everton,Everton,Tim Howard,1,0
6,Manchester City,Everton,Everton,Tony Hibbert,1,0
6,Manchester City,Everton,Manchester City,David Silva,1,0
6,Manchester City,Everton,Manchester City,Edin Džeko,1,0
6,Manchester City,Everton,Manchester City,Gaël Clichy,1,0
6,Manchester City,Everton,Manchester City,Gareth Barry,1,0
6,Manchester City,Everton,Manchester City,Joe Hart,1,0
6,Manchester City,Everton,Manchester City,Joleon Lescott,1,0
6,Manchester City,Everton,Manchester City,Micah Richards,1,0
6,Manchester City,Everton,Manchester City,Samir Nasri,1,0
6,Manchester City,Everton,Manchester City,Sergio Agüero,1,0
6,Manchester City,Everton,Manchester City,Vincent Kompany,1,1
6,Manchester City,Everton,Manchester City,Yaya Touré,1,0
6,Manchester City,Everton,Everton,Apostolos Vellios,0,0
6,Manchester City,Everton,Everton,Louis Saha,0,0
6,Manchester City,Everton,Everton,Royston Drenthe,0,0
6,Manchester City,Everton,Manchester City,James Milner,0,0
6,Manchester City,Everton,Manchester City,Mario Balotelli,0,0
6,Manchester City,Everton,Manchester City,Stefan Savić,0,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Christopher Samba,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Gaël Givet,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Jason Lowe,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Junior Hoilett,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Martin Olsson,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Mauro Formica,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Míchel Salgado,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Paul Robinson:1979-10-15,1,1
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Scott Dann,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Steven N'Zonzi,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Yakubu,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Cheick Tioté,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Danny Simpson,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Demba Ba,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Fabricio Coloccini,1,1
6,Newcastle United,Blackburn Rovers,Newcastle United,Gabriel Obertan,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Jonás Gutiérrez,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Leon Best,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Ryan Taylor,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Steven Taylor,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Tim Krul,1,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Yohan Cabaye,1,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Jason Roberts,0,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Rubén Rochina,0,0
6,Newcastle United,Blackburn Rovers,Blackburn Rovers,Vincenzo Grella,0,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Hatem Ben Arfa,0,0
6,Newcastle United,Blackburn Rovers,Newcastle United,Sylvain Marveaux,0,0
6,Norwich City,Sunderland,Norwich City,Anthony Pilkington,1,0
6,Norwich City,Sunderland,Norwich City,Bradley Johnson,1,0
6,Norwich City,Sunderland,Norwich City,David Fox,1,0
6,Norwich City,Sunderland,Norwich City,Elliott Bennett,1,0
6,Norwich City,Sunderland,Norwich City,John Ruddy,1,0
6,Norwich City,Sunderland,Norwich City,Kyle Naughton,1,0
6,Norwich City,Sunderland,Norwich City,Leon Barnett,1,0
6,Norwich City,Sunderland,Norwich City,Marc Tierney,1,0
6,Norwich City,Sunderland,Norwich City,Russell Martin,1,0
6,Norwich City,Sunderland,Norwich City,Steve Morison,1,0
6,Norwich City,Sunderland,Norwich City,Wes Hoolahan,1,1
6,Norwich City,Sunderland,Sunderland,Ahmed Elmohamady,1,0
6,Norwich City,Sunderland,Sunderland,Craig Gardner,1,0
6,Norwich City,Sunderland,Sunderland,David Vaughan,1,0
6,Norwich City,Sunderland,Sunderland,John O'Shea,1,1
6,Norwich City,Sunderland,Sunderland,Kieran Richardson,1,0
6,Norwich City,Sunderland,Sunderland,Nicklas Bendtner,1,0
6,Norwich City,Sunderland,Sunderland,Sebastian Larsson,1,0
6,Norwich City,Sunderland,Sunderland,Simon Mignolet,1,0
6,Norwich City,Sunderland,Sunderland,Stéphane Sessègnon,1,0
6,Norwich City,Sunderland,Sunderland,Titus Bramble,1,0
6,Norwich City,Sunderland,Sunderland,Wes Brown,1,0
6,Norwich City,Sunderland,Norwich City,Andrew Crofts,0,0
6,Norwich City,Sunderland,Norwich City,James Vaughan,0,0
6,Norwich City,Sunderland,Norwich City,Grant Holt,0,0
6,Norwich City,Sunderland,Sunderland,Connor Wickham,0,0
6,Norwich City,Sunderland,Sunderland,Ji Dong-Won,0,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Alan Hutton,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Barry Bannan,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Charles N'Zogbia,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Fabian Delph,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Gabriel Agbonlahor,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,James Collins,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Richard Dunne,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Shay Given,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Stephen Ireland,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Stephen Warnock,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Stiliyan Petrov,1,1
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Adel Taarabt,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Alejandro Faurlín,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Anton Ferdinand,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Armand Traoré,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Fitz Hall,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Jay Bothroyd,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Joey Barton,1,1
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Luke Young,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Patrick Kenny,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Shaun Derry,1,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Shaun Wright-Phillips,1,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Andreas Weimann,0,0
6,Queens Park Rangers,Aston Villa,Aston Villa,Marc Albrighton,0,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,DJ Campbell,0,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Heiðar Helguson,0,0
6,Queens Park Rangers,Aston Villa,Queens Park Rangers,Tommy Smith,0,0
6,Stoke City,Manchester United,Manchester United,Anderson,1,0
6,Stoke City,Manchester United,Manchester United,Antonio Valencia,1,0
6,Stoke City,Manchester United,Manchester United,Ashley Young,1,0
6,Stoke City,Manchester United,Manchester United,Darren Fletcher,1,0
6,Stoke City,Manchester United,Manchester United,David de Gea,1,0
6,Stoke City,Manchester United,Manchester United,Dimitar Berbatov,1,0
6,Stoke City,Manchester United,Manchester United,Javier Hernández,1,0
6,Stoke City,Manchester United,Manchester United,Nani,1,0
6,Stoke City,Manchester United,Manchester United,Patrice Evra,1,1
6,Stoke City,Manchester United,Manchester United,Phil Jones,1,0
6,Stoke City,Manchester United,Manchester United,Rio Ferdinand,1,0
6,Stoke City,Manchester United,Stoke City,Andy Wilkinson,1,0
6,Stoke City,Manchester United,Stoke City,Asmir Begović,1,0
6,Stoke City,Manchester United,Stoke City,Glenn Whelan,1,0
6,Stoke City,Manchester United,Stoke City,Jermaine Pennant,1,0
6,Stoke City,Manchester United,Stoke City,Jonathan Walters,1,0
6,Stoke City,Manchester United,Stoke City,Jonathan Woodgate,1,0
6,Stoke City,Manchester United,Stoke City,Marc Wilson,1,0
6,Stoke City,Manchester United,Stoke City,Matthew Etherington,1,0
6,Stoke City,Manchester United,Stoke City,Peter Crouch,1,0
6,Stoke City,Manchester United,Stoke City,Rory Delap,1,0
6,Stoke City,Manchester United,Stoke City,Ryan Shawcross,1,1
6,Stoke City,Manchester United,Manchester United,Danny Welbeck,0,0
6,Stoke City,Manchester United,Manchester United,Michael Owen,0,0
6,Stoke City,Manchester United,Manchester United,Ryan Giggs,0,0
6,Stoke City,Manchester United,Stoke City,Cameron Jerome,0,0
6,Stoke City,Manchester United,Stoke City,Dean Whitehead,0,0
6,Stoke City,Manchester United,Stoke City,Robert Huth,0,0
6,West Bromwich Albion,Fulham,Fulham,Brede Hangeland,1,0
6,West Bromwich Albion,Fulham,Fulham,Chris Baird,1,0
6,West Bromwich Albion,Fulham,Fulham,Clint Dempsey,1,0
6,West Bromwich Albion,Fulham,Fulham,Danny Murphy,1,1
6,West Bromwich Albion,Fulham,Fulham,John Arne Riise,1,0
6,West Bromwich Albion,Fulham,Fulham,Mark Schwarzer,1,0
6,West Bromwich Albion,Fulham,Fulham,Moussa Dembélé,1,0
6,West Bromwich Albion,Fulham,Fulham,Orlando Sá,1,0
6,West Bromwich Albion,Fulham,Fulham,Pajtim Kasami,1,0
6,West Bromwich Albion,Fulham,Fulham,Steve Sidwell,1,0
6,West Bromwich Albion,Fulham,Fulham,Zdeněk Grygera,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Ben Foster,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Chris Brunt,1,1
6,West Bromwich Albion,Fulham,West Bromwich Albion,Gareth McAuley,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Graham Dorrans,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Jerome Thomas,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Jonas Olsson,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Nicky Shorey,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Peter Odemwingie,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Shane Long,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Steven Reid,1,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Youssouf Mulumbu,1,0
6,West Bromwich Albion,Fulham,Fulham,Bryan Ruiz,0,0
6,West Bromwich Albion,Fulham,Fulham,Dickson Etuhu,0,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,James Morrison,0,0
6,West Bromwich Albion,Fulham,West Bromwich Albion,Somen Tchoyi,0,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Benoît Assou-Ekotto,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Brad Friedel,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Emmanuel Adebayor,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Gareth Bale,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Kyle Walker,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Ledley King,1,1
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Luka Modrić,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Rafael van der Vaart,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Sandro,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Scott Parker,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Younes Kaboul,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Ali Al-Habsi,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Ben Watson,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Franco Di Santo,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Gary Caldwell,1,1
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,James McCarthy,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Jordi Gómez,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Maynor Figueroa,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Mohamed Diamé,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Patrick van Aanholt,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Steve Gohouri,1,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Victor Moses,1,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Giovani dos Santos,0,0
6,Wigan Athletic,Tottenham Hotspur,Tottenham Hotspur,Jake Livermore,0,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Conor Sammon,0,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,James McArthur,0,0
6,Wigan Athletic,Tottenham Hotspur,Wigan Athletic,Ronnie Stam,0,0
7,Aston Villa,Wigan Athletic,Aston Villa,Alan Hutton,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Barry Bannan,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Darren Bent,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Fabian Delph,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Gabriel Agbonlahor,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,James Collins,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Richard Dunne,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Shay Given,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Stephen Ireland,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Stephen Warnock,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Stiliyan Petrov,1,1
7,Aston Villa,Wigan Athletic,Wigan Athletic,Ali Al-Habsi,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Ben Watson,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Emmerson Boyce,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Franco Di Santo,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Gary Caldwell,1,1
7,Aston Villa,Wigan Athletic,Wigan Athletic,James McCarthy,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Maynor Figueroa,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Mohamed Diamé,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Patrick van Aanholt,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Ronnie Stam,1,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Victor Moses,1,0
7,Aston Villa,Wigan Athletic,Aston Villa,Andreas Weimann,0,0
7,Aston Villa,Wigan Athletic,Aston Villa,Charles N'Zogbia,0,0
7,Aston Villa,Wigan Athletic,Aston Villa,Emile Heskey,0,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Conor Sammon,0,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,James McArthur,0,0
7,Aston Villa,Wigan Athletic,Wigan Athletic,Shaun Maloney,0,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Christopher Samba,1,1
7,Blackburn Rovers,Manchester City,Blackburn Rovers,David Goodwillie,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Gaël Givet,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Jason Lowe,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Junior Hoilett,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Morten Gamst Pedersen,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Paul Robinson:1979-10-15,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Radosav Petrović,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Scott Dann,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Steven N'Zonzi,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Yakubu,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Adam Johnson,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Aleksandar Kolarov,1,0
7,Blackburn Rovers,Manchester City,Manchester City,David Silva,1,0
7,Blackburn Rovers,Manchester City,Manchester City,James Milner,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Joe Hart,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Joleon Lescott,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Mario Balotelli,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Pablo Zabaleta,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Sergio Agüero,1,0
7,Blackburn Rovers,Manchester City,Manchester City,Vincent Kompany,1,1
7,Blackburn Rovers,Manchester City,Manchester City,Yaya Touré,1,0
7,Blackburn Rovers,Manchester City,Blackburn Rovers,Mauro Formica,0,0
7,Blackburn Rovers,Manchester City,Manchester City,Edin Džeko,0,0
7,Blackburn Rovers,Manchester City,Manchester City,Samir Nasri,0,0
7,Blackburn Rovers,Manchester City,Manchester City,Stefan Savić,0,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Ádám Bogdán,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Darren Pratley,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,David Ngog,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Dedryck Boyata,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Gary Cahill,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Grétar Steinsson,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Kevin Davies,1,1
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Martin Petrov,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Nigel Reo-Coker,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Paul Robinson:1978-12-14,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Ricardo Gardner,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Ashley Cole,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Daniel Sturridge,1,0
7,Bolton Wanderers,Chelsea,Chelsea,David Luiz,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Didier Drogba,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Frank Lampard,1,0
7,Bolton Wanderers,Chelsea,Chelsea,John Terry,1,1
7,Bolton Wanderers,Chelsea,Chelsea,José Bosingwa,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Juan Mata,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Petr Čech,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Ramires,1,0
7,Bolton Wanderers,Chelsea,Chelsea,Raul Meireles,1,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Chris Eagles,0,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Tuncay,0,0
7,Bolton Wanderers,Chelsea,Bolton Wanderers,Zat Knight,0,0
7,Bolton Wanderers,Chelsea,Chelsea,Branislav Ivanović,0,0
